date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:43:04	53348/53348	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2017:57:10%20GMT	https://raistheme.com/html/edustdy/edustdy/index.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/index.html	(from )
14:43:06	4460/4460	---M-Z	200	added ('OK')	text/html	date:Thu,%2021%20May%202020%2013:43:04%20GMT	https://raistheme.com/robots.txt		(from )
14:43:07	1918/1918	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jan%202020%2017:24:40%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/favicon.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/favicon.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:08	159515/159515	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Nov%202019%2012:38:56%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/bootstrap.min.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:09	31000/31000	---M--	200	added ('OK')	text/css	date:Mon,%2025%20Jun%202018%2016:53:12%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/font-awesome.min.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:09	77875/77875	---M--	200	added ('OK')	text/css	date:Thu,%2005%20Sep%202019%2004:46:16%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/animate.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/animate.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:10	6951/6951	---M--	200	added ('OK')	text/css	date:Mon,%2005%20Jun%202017%2008:11:48%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/magnific-popup.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/magnific-popup.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:10	4007/4007	---M--	200	added ('OK')	text/css	date:Mon,%2009%20May%202016%2004:32:26%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/nice-select.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/nice-select.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:10	1776/1776	---M--	200	added ('OK')	text/css	date:Tue,%2003%20Oct%202017%2017:49:30%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/slick.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/slick.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:11	11304/11304	---M--	200	added ('OK')	text/css	date:Fri,%2029%20Jun%202018%2008:47:58%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/default.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/default.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:11	23182/23182	---M--	200	added ('OK')	text/css	date:Mon,%2010%20Feb%202020%2013:30:34%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/responsive.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/responsive.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:12	102389/102389	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Apr%202020%2007:55:05%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/css/style.css	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/css/style.css	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:13	4505/4505	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2020:57:40%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/call.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/call.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:13	5853/5853	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2020:59:56%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/mail.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/mail.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:13	3202/3202	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Dec%202019%2016:25:44%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/logo.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/logo.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:14	35389/35389	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2005:41:07%20GMT	https://raistheme.com/html/edustdy/edustdy/index-2.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/index-2.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:14	55625/55625	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2005:41:26%20GMT	https://raistheme.com/html/edustdy/edustdy/index-3.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/index-3.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:14	48155/48155	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2017:57:11%20GMT	https://raistheme.com/html/edustdy/edustdy/index-4.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/index-4.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:14	29846/29846	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2017:57:11%20GMT	https://raistheme.com/html/edustdy/edustdy/about.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/about.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:15	25703/25703	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2017:57:11%20GMT	https://raistheme.com/html/edustdy/edustdy/courses.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/courses.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:15	33011/33011	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2017:57:11%20GMT	https://raistheme.com/html/edustdy/edustdy/courses-details.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/courses-details.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:15	20746/20746	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2017:57:11%20GMT	https://raistheme.com/html/edustdy/edustdy/blog.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/blog.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:16	25308/25308	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202020%2017:57:11%20GMT	https://raistheme.com/html/edustdy/edustdy/blog-details.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/blog-details.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:16	17960/17960	---M-Z	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202020%2000:40:34%20GMT	https://raistheme.com/html/edustdy/edustdy/contact.html	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/contact.html	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:16	1873/1873	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Dec%202019%2016:33:16%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/search.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/search.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:17	1793/1793	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Dec%202019%2016:33:48%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/cart.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/cart.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:18	190667/190667	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:47:26%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/slider-1.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/slider-1.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:19	190550/190550	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202020%2016:46:56%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/slider-3.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/slider-3.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:19	3080/3080	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2006:58:08%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/f-icon-1.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/f-icon-1.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:19	2086/2086	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2006:58:32%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/f-icon-2.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/f-icon-2.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:19	2268/2268	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2006:58:54%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/f-icon-3.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/f-icon-3.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:20	3070/3070	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2007:09:02%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-1.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-1.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:20	4918/4918	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2007:09:38%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-2.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-2.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:20	3856/3856	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2007:10:12%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-3.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-3.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:20	3373/3373	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2007:10:44%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-4.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-4.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:21	44412/44412	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2004:47:36%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/about-1.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/about-1.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:22	16049/16049	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2009:31:28%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/about-2.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/about-2.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:22	11753/11753	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2009:32:14%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/about-3.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/about-3.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:23	2023/2023	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2009:56:26%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/count_icon-1.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/count_icon-1.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:23	2299/2299	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2009:56:42%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/count_icon-2.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/count_icon-2.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:23	2629/2629	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2009:57:00%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/count_icon-3.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/count_icon-3.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:24	2509/2509	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2009:57:18%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/count_icon-4.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/count_icon-4.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:25	42831/42831	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2005:08:49%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/about-4.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/about-4.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:26	33739/33739	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2010:54:42%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/about-5.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/about-5.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:26	2515/2515	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2011:39:08%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/p-icon-1.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/p-icon-1.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:26	392339/392339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2010:44:20%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/about_bg.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/about_bg.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:26	2034/2034	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2011:45:16%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/p-icon-2.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/p-icon-2.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:26	2254/2254	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2011:45:34%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/p-icon-3.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/p-icon-3.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:27	2832/2832	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2011:46:12%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/p-icon-4.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/p-icon-4.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:27	1554/1554	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2011:46:34%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/p-icon-5.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/p-icon-5.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:27	2605/2605	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2011:46:54%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/p-icon-6.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/p-icon-6.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:28	1698/1698	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2013:44:28%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-1.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-1.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:28	2064/2064	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2013:45:48%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-2.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-2.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:28	1827/1827	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2013:46:16%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-3.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-3.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:29	2389/2389	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2013:46:54%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-4.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/choose_icon-4.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:30	4250/4250	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2018:50:02%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-5.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/shape/shape-5.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:31	18157/18157	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2018:16:24%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/courses-1.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/courses-1.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:31	590157/590157	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202020%2017:54:47%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/choose_bg.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/choose_bg.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:32	1714/1714	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2018:26:28%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/author-1.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/author-1.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:33	16925/16925	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2018:16:48%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/courses-2.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/courses-2.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:33	1694/1694	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2018:26:58%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/author-2.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/author-2.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:33	31188/31188	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2004:36:55%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/courses-3.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/courses-3.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:33	1670/1670	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2018:27:24%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/author-3.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/author-3.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:34	3449/3449	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2019:02:18%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/quota.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/quota.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:35	256064/256064	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2019:08:48%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/testimonial_bg.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/testimonial_bg.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:35	2234/2234	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202019%2020:05:04%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/left.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/left.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:36	19257/19257	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2019:56:36%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/team-1.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/team-1.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:36	2250/2250	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202019%2020:05:30%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/right.png	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/right.png	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:36	27947/27947	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2019:58:06%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/team-3.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/team-3.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:37	13952/13952	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2019:57:04%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/team-2.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/team-2.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:38	19899/19899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Dec%202019%2019:58:36%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/team-4.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/team-4.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:39	45205/45205	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2020:17:00%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/event-1.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/event-1.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:41	32759/32759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202020%2004:57:40%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/blog-1.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/blog-1.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:42	26608/26608	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2020:47:32%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/blog-2.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/blog-2.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:42	18775/18775	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2020:49:32%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/blog-3.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/blog-3.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:43	8636/8636	---M--	200	added ('OK')	application/javascript	date:Fri,%2004%20May%202018%2000:11:04%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/js/vendor/modernizr-3.6.0.min.js	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/js/vendor/modernizr-3.6.0.min.js	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:44	345300/345300	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2021:32:44%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/footer_bg.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/footer_bg.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:44	272031/272031	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2020:18:44%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/images/event-3.jpg	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/images/event-3.jpg	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:46	97163/97163	---M--	200	added ('OK')	application/javascript	date:Thu,%2006%20Sep%202018%2011:24:46%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/js/vendor/jquery-1.12.4.min.js	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/js/vendor/jquery-1.12.4.min.js	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:46	60010/60010	---M--	200	added ('OK')	application/javascript	date:Thu,%2028%20Nov%202019%2012:38:56%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/js/bootstrap.min.js	(from https://raistheme.com/html/edustdy/edustdy/index.html)
14:43:46	21004/21004	---M--	200	added ('OK')	application/javascript	date:Mon,%2022%20Apr%202019%2009:46:24%20GMT	https://raistheme.com/html/edustdy/edustdy/assets/js/popper.min.js	C:/My%20Web%20Sites/Edusdty/raistheme.com/html/edustdy/edustdy/assets/js/popper.min.js	(from https://raistheme.com/html/edustdy/edustdy/index.html)
